[2026-03-12 21:16:55.254] Start experiment: 20260312_211655
[2026-03-12 21:16:55.263] Suite: cec2017
[2026-03-12 21:16:55.535] Running SBO on F1 ...
[2026-03-12 21:17:04.296] Done BBO F3 run 9/30: best=300.000558427, t=0.0414s
[2026-03-12 21:17:04.365] Done BBO F3 run 10/30: best=300.000690722, t=0.0403s
[2026-03-12 21:17:04.432] Done BBO F3 run 11/30: best=300.000310102, t=0.0387s
[2026-03-12 21:17:04.515] Done BBO F3 run 12/30: best=300.003722109, t=0.0444s
[2026-03-12 21:17:04.585] Done BBO F3 run 13/30: best=300.009156733, t=0.0386s
[2026-03-12 21:17:04.658] Done BBO F3 run 14/30: best=300.007106732, t=0.0462s
[2026-03-12 21:17:04.724] Done BBO F3 run 15/30: best=300.008392875, t=0.0387s
[2026-03-12 21:17:04.790] Done BBO F3 run 16/30: best=300.013388441, t=0.0390s
[2026-03-12 21:17:04.860] Done BBO F3 run 17/30: best=300.001155896, t=0.0388s
[2026-03-12 21:17:04.927] Done BBO F3 run 18/30: best=300.003704021, t=0.0397s
[2026-03-12 21:17:04.992] Done BBO F3 run 19/30: best=300.000640707, t=0.0388s
[2026-03-12 21:17:05.064] Done BBO F3 run 20/30: best=300.002128591, t=0.0395s
[2026-03-12 21:17:05.138] Done BBO F3 run 21/30: best=300.001155387, t=0.0412s
[2026-03-12 21:17:05.204] Done BBO F3 run 22/30: best=300.004099152, t=0.0379s
[2026-03-12 21:17:05.269] Done BBO F3 run 23/30: best=300.013806963, t=0.0379s
[2026-03-12 21:17:05.343] Done BBO F3 run 24/30: best=300.000159861, t=0.0435s
[2026-03-12 21:17:05.408] Done BBO F3 run 25/30: best=300.002566042, t=0.0389s
[2026-03-12 21:17:05.476] Done BBO F3 run 26/30: best=300.004135983, t=0.0399s
[2026-03-12 21:17:05.555] Done BBO F3 run 27/30: best=300.003530674, t=0.0452s
[2026-03-12 21:17:05.626] Done BBO F3 run 28/30: best=300.004391216, t=0.0427s
[2026-03-12 21:17:05.692] Done BBO F3 run 29/30: best=300.000986326, t=0.0385s
[2026-03-12 21:17:05.763] Done BBO F3 run 30/30: best=300.006900852, t=0.0425s
[2026-03-12 21:17:05.772] Running SBO on F4 ...
[2026-03-12 21:17:05.804] Done SBO F4 run 1/30: best=559.275067381, t=0.0027s
[2026-03-12 21:17:05.836] Done SBO F4 run 2/30: best=844.288643928, t=0.0017s
[2026-03-12 21:17:05.866] Done SBO F4 run 3/30: best=1082.77452321, t=0.0017s
[2026-03-12 21:17:05.898] Done SBO F4 run 4/30: best=705.870799616, t=0.0011s
[2026-03-12 21:17:05.928] Done SBO F4 run 5/30: best=681.333306202, t=0.0011s
[2026-03-12 21:17:05.961] Done SBO F4 run 6/30: best=496.701515028, t=0.0012s
[2026-03-12 21:17:05.994] Done SBO F4 run 7/30: best=868.974275572, t=0.0012s
